日期,开盘,收盘,高,低,交易量,涨跌幅
2018年9月4日,0.99920,0.99920,1.03000,0.99920,0.01K,0.00%
2018年9月3日,0.99920,0.99920,0.99920,0.99920,-,0.00%
2018年9月2日,0.99000,0.99920,1.00500,0.99000,10.23K,0.93%
2018年9月1日,1.00220,0.99000,1.00220,0.99000,1.98K,-1.22%
2018年8月31日,1.00450,1.00220,1.00450,0.99800,0.02K,-0.23%
2018年8月30日,1.00500,1.00450,1.00500,0.99800,2.35K,-0.05%
2018年8月29日,1.00010,1.00500,1.00500,0.99800,2.01K,0.49%
2018年8月28日,0.99600,1.00010,1.00200,0.99600,0.77K,0.41%
2018年8月27日,0.99500,0.99600,0.99600,0.99500,0.00K,0.10%
2018年8月26日,1.00000,0.99500,1.00000,0.99500,0.16K,-0.50%
2018年8月25日,0.99500,1.00000,1.00000,0.99500,0.16K,0.50%
2018年8月24日,0.98130,0.99500,0.99990,0.98130,2.47K,1.40%
2018年8月23日,0.98280,0.98130,1.00100,0.98130,0.88K,-0.15%
2018年8月22日,0.99640,0.98280,1.00740,0.98000,0.95K,-1.36%
2018年8月21日,0.97810,0.99640,1.00740,0.97810,0.04K,1.87%
2018年8月20日,0.97520,0.97810,0.97810,0.97520,0.24K,0.30%
2018年8月19日,0.99700,0.97520,1.00630,0.97520,0.21K,-2.19%
2018年8月18日,0.96010,0.99700,0.99700,0.96010,0.15K,3.84%
2018年8月17日,0.97710,0.96010,0.97710,0.96010,0.06K,-1.74%
2018年8月16日,0.94400,0.97710,0.99680,0.94400,0.09K,3.51%
2018年8月15日,0.97980,0.94400,0.97980,0.93280,0.04K,-3.65%
2018年8月14日,0.98510,0.97980,1.00610,0.93230,0.17K,-0.54%
2018年8月13日,0.99550,0.98510,0.99650,0.94350,0.70K,-1.04%
2018年8月12日,0.99280,0.99550,0.99550,0.93100,1.09K,0.27%
2018年8月11日,0.99490,0.99280,0.99490,0.97310,5.21K,-0.21%
2018年8月10日,1.00000,0.99490,1.00800,0.97260,5.26K,-0.51%
2018年8月9日,0.99250,1.00000,1.00000,0.99200,1.70K,0.76%
2018年8月8日,0.99520,0.99250,0.99580,0.98750,3.67K,-0.27%
2018年8月7日,0.99560,0.99520,1.03000,0.98770,0.59K,-0.04%
2018年8月6日,0.99560,0.99560,0.99560,0.98770,0.75K,0.00%
2018年8月5日,0.99180,0.99560,0.99560,0.99180,0.01K,0.38%
2018年8月4日,0.98840,0.99180,0.99180,0.98770,0.53K,0.34%
2018年8月3日,0.99210,0.98840,0.99210,0.98840,0.94K,-0.37%
2018年8月2日,0.99550,0.99210,0.99740,0.99210,0.08K,-0.34%
2018年8月1日,0.99560,0.99550,0.99560,0.99250,1.57K,-0.01%
2018年7月31日,0.99000,0.99560,0.99800,0.99000,0.80K,0.57%
2018年7月30日,0.99000,0.99000,0.99990,0.99000,3.23K,0.00%
2018年7月29日,0.99000,0.99000,0.99000,0.99000,-,0.00%
2018年7月28日,0.99410,0.99000,0.99410,0.99000,2.91K,-0.41%
2018年7月27日,0.99260,0.99410,0.99410,0.98760,1.69K,0.15%
2018年7月26日,0.99400,0.99260,0.99400,0.98760,3.29K,-0.14%
2018年7月25日,0.99300,0.99400,0.99400,0.98760,0.44K,0.10%
2018年7月24日,0.99250,0.99300,0.99400,0.98750,0.63K,0.05%
2018年7月23日,0.98750,0.99250,0.99500,0.98750,0.43K,0.51%
2018年7月22日,0.98750,0.98750,0.99390,0.98750,0.60K,0.00%
2018年7月21日,0.98750,0.98750,0.99500,0.98750,0.70K,0.00%
2018年7月20日,0.98750,0.98750,0.99500,0.98750,1.76K,0.00%
2018年7月19日,0.98500,0.98750,0.98750,0.98500,3.19K,0.25%
2018年7月18日,0.99390,0.98500,0.99500,0.98500,4.54K,-0.90%
2018年7月17日,0.99370,0.99390,0.99500,0.99370,1.61K,0.02%
