日期,开盘,收盘,高,低,交易量,涨跌幅
2018年8月31日,1.5305,1.5002,1.6979,1.4466,0.51K,-1.98%
2018年8月30日,1.6084,1.5305,1.6368,1.4668,0.09K,-4.85%
2018年8月29日,1.7394,1.6084,1.7394,1.5913,0.28K,-7.53%
2018年8月28日,1.6872,1.7394,1.7394,1.6385,0.79K,3.09%
2018年8月27日,1.5122,1.6872,1.6872,1.4826,0.36K,11.58%
2018年8月26日,1.4616,1.5122,1.5433,1.4240,0.09K,3.46%
2018年8月25日,1.5507,1.4616,1.5507,1.4520,0.06K,-5.75%
2018年8月24日,1.3500,1.5507,1.5507,1.3500,0.41K,14.87%
2018年8月23日,1.3337,1.3500,1.4100,1.3218,3.16K,1.22%
2018年8月22日,1.4200,1.3337,1.5400,1.2973,0.98K,-6.08%
2018年8月21日,1.4196,1.4200,1.4700,1.4100,0.01K,0.03%
2018年8月20日,1.5046,1.4196,1.5361,1.4196,0.31K,-5.65%
2018年8月19日,1.4300,1.5046,1.5200,1.4300,0.12K,5.22%
2018年8月18日,1.5510,1.4300,1.5908,1.3904,1.01K,-7.80%
2018年8月17日,1.3367,1.5510,1.5610,1.3367,0.19K,16.04%
2018年8月16日,1.2973,1.3367,1.3762,1.2841,0.47K,3.04%
2018年8月15日,1.3500,1.2973,1.5273,1.2973,1.10K,-3.91%
2018年8月14日,1.4506,1.3500,1.4506,1.1324,2.06K,-6.93%
2018年8月13日,1.6004,1.4506,1.6600,1.4506,0.31K,-9.36%
2018年8月12日,1.5938,1.6004,1.6402,1.5616,0.26K,0.41%
2018年8月11日,1.6903,1.5938,1.6903,1.5294,0.11K,-5.71%
2018年8月10日,1.7429,1.6903,1.7850,1.6902,0.08K,-3.02%
2018年8月9日,1.6741,1.7429,1.8328,1.6187,0.28K,4.11%
2018年8月8日,1.8806,1.6741,1.9162,1.6741,0.86K,-10.98%
2018年8月7日,1.9982,1.8806,2.0846,1.8806,0.50K,-5.89%
2018年8月6日,2.0393,1.9982,2.0891,1.9679,0.54K,-2.01%
2018年8月5日,1.9600,2.0393,2.0393,1.9552,1.19K,4.05%
2018年8月4日,2.1260,1.9600,2.2145,1.9600,0.29K,-7.81%
2018年8月3日,2.1569,2.1260,2.2041,2.0000,0.73K,-1.43%
2018年8月2日,2.4317,2.1569,2.4317,2.1482,0.36K,-11.30%
2018年8月1日,2.4972,2.4317,2.5518,2.3475,0.25K,-2.62%
2018年7月31日,2.8043,2.4972,2.8100,2.4972,0.35K,-10.95%
2018年7月30日,2.9324,2.8043,2.9324,2.6851,0.21K,-4.37%
2018年7月29日,2.9407,2.9324,3.0396,2.8906,0.23K,-0.28%
2018年7月28日,2.9057,2.9407,3.0000,2.8513,0.25K,1.20%
2018年7月27日,2.7157,2.9057,2.9057,2.6467,0.18K,7.00%
2018年7月26日,2.9510,2.7157,3.0287,2.6467,0.97K,-7.98%
2018年7月25日,2.7386,2.9510,3.0094,2.5003,1.38K,7.76%
2018年7月24日,2.7452,2.7386,2.7865,2.5154,1.35K,-0.24%
2018年7月23日,2.7778,2.7452,2.9081,2.6965,0.80K,-1.18%
2018年7月22日,2.7346,2.7778,2.8679,2.7346,0.10K,1.58%
2018年7月21日,2.6450,2.7346,2.8668,2.6084,2.93K,3.39%
2018年7月20日,2.9468,2.6450,2.9763,2.6450,1.07K,-10.24%
2018年7月19日,3.0704,2.9468,3.1299,2.8308,0.60K,-4.02%
2018年7月18日,3.0700,3.0704,3.4200,3.0004,10.39K,0.01%
2018年7月17日,2.7043,3.0700,3.7849,2.6254,2.80K,13.52%
2018年7月16日,2.4500,2.7043,2.7043,2.4200,1.11K,10.38%
2018年7月15日,2.3416,2.4500,2.4800,2.3325,0.16K,4.63%
2018年7月14日,2.3502,2.3416,2.3840,2.2924,0.07K,-0.37%
2018年7月13日,2.4310,2.3502,2.6655,2.2366,0.80K,-3.32%
2018年7月12日,2.4911,2.4310,2.4958,2.2048,0.17K,-2.41%
2018年7月11日,2.4360,2.4911,2.5814,2.4189,0.12K,2.26%
2018年7月10日,2.5504,2.4360,2.5595,2.4113,0.88K,-4.49%
2018年7月9日,2.6990,2.5504,2.7853,2.5504,0.31K,-5.51%
2018年7月8日,2.7199,2.6990,2.8096,2.6230,0.49K,-2.55%
2018年7月7日,2.6281,2.7697,2.7961,2.5440,0.60K,5.39%
2018年7月6日,2.6399,2.6281,2.7707,2.5321,0.42K,-0.45%
2018年7月5日,2.7091,2.6399,2.8978,2.5401,1.20K,-2.56%
2018年7月4日,2.7263,2.7091,2.8578,2.6436,2.68K,-0.63%
2018年7月3日,2.8304,2.7263,2.9873,2.6920,2.66K,-3.68%
2018年7月2日,2.6969,2.8304,2.8903,2.6199,1.34K,5.72%
2018年7月1日,2.7186,2.6772,2.7369,2.5875,1.00K,-1.52%
2018年6月30日,2.4205,2.7186,2.7191,2.4205,1.59K,12.78%
2018年6月29日,2.1782,2.4106,2.4403,2.1467,4.80K,10.67%
2018年6月28日,2.3807,2.1782,2.4001,2.1505,0.77K,-8.51%
2018年6月27日,2.3700,2.3807,2.3807,2.2602,0.81K,0.45%
2018年6月26日,2.4997,2.3700,2.4997,2.3700,0.83K,-3.65%
2018年6月25日,2.3785,2.4598,2.4898,2.3276,0.55K,2.17%
2018年6月24日,2.5908,2.4075,2.5908,2.1732,3.11K,-7.07%
2018年6月23日,2.6030,2.5908,2.6489,2.4808,0.64K,-0.47%
2018年6月22日,3.0309,2.6030,3.0309,2.5922,2.14K,-14.07%
2018年6月21日,3.0324,3.0291,3.0889,2.9680,0.44K,-0.15%
2018年6月20日,3.1642,3.0337,3.1642,2.9781,0.68K,-3.84%
2018年6月19日,3.1666,3.1547,3.2161,3.1225,1.25K,-0.37%
2018年6月18日,3.0801,3.1666,3.2335,2.9851,2.29K,1.82%
2018年6月17日,3.0441,3.1100,3.1300,2.9905,1.39K,2.48%
2018年6月16日,3.0370,3.0347,3.1379,2.9940,0.43K,-1.01%
